,movie_id,title,score_recomendacao
4800,7153,"Lord of the Rings: The Return of the King, The (2003)",0.9964874330449114
3638,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",0.9962814173877215
6062,40815,Harry Potter and the Goblet of Fire (2005),0.9959569427276473
2836,3793,X-Men (2000),0.9955449114132675
4137,5952,"Lord of the Rings: The Two Towers, The (2002)",0.995019571487433
3819,5349,Spider-Man (2002),0.9936804697156983
7465,81834,Harry Potter and the Deathly Hallows: Part 1 (2010),0.99364956736712
1005,1307,When Harry Met Sally... (1989),0.9928821590440874
5260,8636,Spider-Man 2 (2004),0.9925370828182942
701,919,"Wizard of Oz, The (1939)",0.9921508034610631
