,movie_id,title,score_recomendacao
6453,52281,Grindhouse (2007),0.9887824474660074
224,260,Star Wars: Episode IV - A New Hope (1977),0.9854861969509684
257,296,Pulp Fiction (1994),0.9837556654305728
31,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.9828079934074989
939,1240,"Terminator, The (1984)",0.9825968273588792
3574,4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),0.982416563658838
863,1136,Monty Python and the Holy Grail (1975),0.9823238566131027
7372,79132,Inception (2010),0.9822362999587969
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9819169756901525
474,541,Blade Runner (1982),0.9814791924186239
