,movie_id,title,score_recomendacao
257,296,Pulp Fiction (1994),0.9838483724763082
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9809899052327977
461,527,Schindler's List (1993),0.980716934487021
923,1222,Full Metal Jacket (1987),0.9802276473011948
520,608,Fargo (1996),0.9789451998351875
1498,2023,"Godfather: Part III, The (1990)",0.9782447466007417
4137,5952,"Lord of the Rings: The Two Towers, The (2002)",0.9780541821178409
1730,2324,Life Is Beautiful (La Vita è bella) (1997),0.9766893283889577
951,1252,Chinatown (1974),0.9754429336629584
6609,55765,American Gangster (2007),0.9754017305315204
