,movie_id,title,score_recomendacao
4986,7669,Pride and Prejudice (1995),0.4554927457238948
5593,26887,"Langoliers, The (1995)",0.360705533071206
126,153,Batman Forever (1995),0.3415452493063432
7972,96520,Prime Suspect: The Lost Child (1995),0.3289398481773071
257,296,Pulp Fiction (1994),0.3047351851448644
97,110,Braveheart (1995),0.3040257569714554
0,1,Toy Story (1995),0.2973626810047473
5,6,Heat (1995),0.29542093549289816
1,2,Jumanji (1995),0.29269089245450164
138,165,Die Hard: With a Vengeance (1995),0.2902934499479406
5917,33794,Batman Begins (2005),0.2877014292222808
157,186,Nine Months (1995),0.28288752772234993
24,25,Leaving Las Vegas (1995),0.28250480995307403
291,333,Tommy Boy (1995),0.28008372299013296
123,150,Apollo 13 (1995),0.27847713620779385
314,356,Forrest Gump (1994),0.2784466623147105
253,292,Outbreak (1995),0.27830710925953384
15,16,Casino (1995),0.2777509620759721
503,585,"Brady Bunch Movie, The (1995)",0.2719553356863189
6710,58559,"Dark Knight, The (2008)",0.271689692892887
19,20,Money Train (1995),0.2711050183580118
44,48,Pocahontas (1995),0.2705271110683629
32,34,Babe (1995),0.2700154589688474
217,253,Interview with the Vampire: The Vampire Chronicles (1994),0.26905044067441874
43,47,Seven (a.k.a. Se7en) (1995),0.266954992602375
6,7,Sabrina (1995),0.2666843510507487
35,39,Clueless (1995),0.26622695285317555
142,170,Hackers (1995),0.26512721125010835
263,303,"Quick and the Dead, The (1995)",0.2636749950126597
10,11,"American President, The (1995)",0.2626820564679194
277,318,"Shawshank Redemption, The (1994)",0.2622596279616956
334,377,Speed (1994),0.26144823694581476
325,367,"Mask, The (1994)",0.26008994864476054
9,10,GoldenEye (1995),0.25973235936966677
31,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.25971659752864085
118,145,Bad Boys (1995),0.2576536221287736
145,173,Judge Dredd (1995),0.257581151889631
4,5,Father of the Bride Part II (1995),0.25356275920512483
133,160,Congo (1995),0.25234927967950993
337,380,True Lies (1994),0.25176211696014816
152,180,Mallrats (1995),0.2510253276371366
30,31,Dangerous Minds (1995),0.25068759176559896
21,22,Copycat (1995),0.24905275475700472
302,344,Ace Ventura: Pet Detective (1994),0.24900120538781725
1060,1377,Batman Returns (1992),0.24829038707001141
140,168,First Knight (1995),0.24734191490102234
134,161,Crimson Tide (1995),0.24700155458466133
203,237,Forget Paris (1995),0.24698976097754569
322,364,"Lion King, The (1994)",0.24656817749665094
131,158,Casper (1995),0.24630050371096585
276,317,"Santa Clause, The (1994)",0.24617506086958799
315,357,Four Weddings and a Funeral (1994),0.24509794649040012
1174,1562,Batman & Robin (1997),0.24491966887220418
1005,1307,When Harry Met Sally... (1989),0.24487979436427243
175,207,"Walk in the Clouds, A (1995)",0.24468031787205202
472,539,Sleepless in Seattle (1993),0.24460500628489948
176,208,Waterworld (1995),0.24389251492087205
2,3,Grumpier Old Men (1995),0.24281669056327898
99,112,Rumble in the Bronx (Hont faan kui) (1995),0.24277401285540062
7938,95738,"Adventures of Mary-Kate and Ashley, The: The Case of the Christmas Caper (1995)",0.24272656689815336
18,19,Ace Ventura: When Nature Calls (1995),0.2422196658316794
184,216,Billy Madison (1995),0.2412137840788687
93,105,"Bridges of Madison County, The (1995)",0.2407676187218471
33,36,Dead Man Walking (1995),0.24028165377518318
136,163,Desperado (1995),0.23999602450438723
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.23998062103370033
167,198,Strange Days (1995),0.23930297621133953
80,89,Nick of Time (1995),0.2387696910953538
183,215,Before Sunrise (1995),0.2381535976255458
28,29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",0.23815265772490635
73,81,Things to Do in Denver When You're Dead (1995),0.23802492313207005
197,231,Dumb & Dumber (Dumb and Dumber) (1994),0.23681503423759506
120,147,"Basketball Diaries, The (1995)",0.23670873134794704
520,608,Fargo (1996),0.23568601049562304
281,322,Swimming with Sharks (1995),0.2348917862190385
124,151,Rob Roy (1995),0.23443189790897895
489,562,Welcome to the Dollhouse (1995),0.23438540648518308
61,69,Friday (1995),0.23342837968603367
311,353,"Crow, The (1994)",0.2332052035887742
659,858,"Godfather, The (1972)",0.2318683948925372
922,1221,"Godfather: Part II, The (1974)",0.23177163713554172
599,745,Wallace & Gromit: A Close Shave (1995),0.2310452165169613
793,1036,Die Hard (1988),0.230733449203401
914,1213,Goodfellas (1990),0.23039006643233706
16,17,Sense and Sensibility (1995),0.23012840667617057
271,312,Stuart Saves His Family (1995),0.22967882697415587
65,73,"Misérables, Les (1995)",0.2284743585768754
191,224,Don Juan DeMarco (1995),0.22842055916738802
172,204,Under Siege 2: Dark Territory (1995),0.2282252086164307
242,280,Murder in the First (1995),0.22815161812696874
144,172,Johnny Mnemonic (1995),0.2279657149704843
275,316,Stargate (1994),0.22635050859254296
7372,79132,Inception (2010),0.22572043234121905
249,288,Natural Born Killers (1994),0.22567953752585046
17,18,Four Rooms (1995),0.22516185322346724
296,338,Virtuosity (1995),0.2245946169083866
40,44,Mortal Kombat (1995),0.2245572736894219
166,196,Species (1995),0.22447801098764583
287,329,Star Trek: Generations (1994),0.22417943089562098
510,593,"Silence of the Lambs, The (1991)",0.222755897007323
