,movie_id,title,score_recomendacao
4800,7153,"Lord of the Rings: The Return of the King, The (2003)",0.9933353934899053
1939,2571,"Matrix, The (1999)",0.9927276473011949
911,1210,Star Wars: Episode VI - Return of the Jedi (1983),0.9922847136382364
922,1221,"Godfather: Part II, The (1974)",0.9921147507210548
3141,4226,Memento (2000),0.9911413267408322
46,50,"Usual Suspects, The (1995)",0.9907756489493202
5896,33493,Star Wars: Episode III - Revenge of the Sith (2005),0.9895395550061805
6710,58559,"Dark Knight, The (2008)",0.989446847960445
706,924,2001: A Space Odyssey (1968),0.9893386897404204
7258,74458,Shutter Island (2010),0.9891996291718171
