,movie_id,title,score_recomendacao
4159,5989,Catch Me If You Can (2002),0.990389369592089
3562,4878,Donnie Darko (2001),0.9877626699629172
7010,68157,Inglourious Basterds (2009),0.9875360527400083
914,1213,Goodfellas (1990),0.9872630819942315
4165,5995,"Pianist, The (2002)",0.9867068397198188
5269,8665,"Bourne Supremacy, The (2004)",0.9859239802224969
961,1262,"Great Escape, The (1963)",0.9857900700453234
3141,4226,Memento (2000),0.9847445405850845
3138,4223,Enemy at the Gates (2001),0.984183147919242
5227,8533,"Notebook, The (2004)",0.9840286361763494
