,movie_id,title,score_recomendacao
509,592,Batman (1989),0.9971672847136382
2226,2959,Fight Club (1999),0.9971157807993407
0,1,Toy Story (1995),0.9959929954676556
126,153,Batman Forever (1995),0.9958693860733416
3562,4878,Donnie Darko (2001),0.9956427688504326
257,296,Pulp Fiction (1994),0.9953440461475073
224,260,Star Wars: Episode IV - A New Hope (1977),0.9952204367531933
2355,3114,Toy Story 2 (1999),0.9950968273588794
706,924,2001: A Space Odyssey (1968),0.9937886279357231
2836,3793,X-Men (2000),0.9932272352698805
