,movie_id,title,score_recomendacao
472,539,Sleepless in Seattle (1993),0.994813555830243
455,520,Robin Hood: Men in Tights (1993),0.9899876390605686
7075,69757,(500) Days of Summer (2009),0.9899000824062629
4644,6942,Love Actually (2003),0.9887000412031315
234,272,"Madness of King George, The (1994)",0.9874948496085704
297,339,While You Were Sleeping (1995),0.9854861969509683
1797,2396,Shakespeare in Love (1998),0.9851977750309022
930,1230,Annie Hall (1977),0.9830861145447054
6352,49286,"Holiday, The (2006)",0.9830243098475485
925,1224,Henry V (1989),0.9824732179645654
