,movie_id,title,score_recomendacao
990,1291,Indiana Jones and the Last Crusade (1989),0.997378450762258
1576,2115,Indiana Jones and the Temple of Doom (1984),0.997275442933663
7372,79132,Inception (2010),0.9970694272764731
0,1,Toy Story (1995),0.9968273588792749
3562,4878,Donnie Darko (2001),0.9965698393077875
3141,4226,Memento (2000),0.9963329213020189
1486,2011,Back to the Future Part II (1989),0.9962041615162753
257,296,Pulp Fiction (1994),0.9959929954676555
2355,3114,Toy Story 2 (1999),0.9958384837247631
31,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.9949526163988462
