,movie_id,title,score_recomendacao
898,1196,Star Wars: Episode V - The Empire Strikes Back (1980),0.99672435105068
4137,5952,"Lord of the Rings: The Two Towers, The (2002)",0.9965028842192006
257,296,Pulp Fiction (1994),0.996271116604862
659,858,"Godfather, The (1972)",0.9946847960444994
5896,33493,Star Wars: Episode III - Revenge of the Sith (2005),0.9942676143386897
1979,2628,Star Wars: Episode I - The Phantom Menace (1999),0.9940409971157808
7372,79132,Inception (2010),0.9939173877214669
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.993505356407087
3832,5378,Star Wars: Episode II - Attack of the Clones (2002),0.9927070457354759
3141,4226,Memento (2000),0.992068397198187
