,movie_id,title,score_recomendacao
1164,1544,"Lost World: Jurassic Park, The (1997)",0.9958745364647713
224,260,Star Wars: Episode IV - A New Hope (1977),0.9954058508446643
287,329,Star Trek: Generations (1994),0.9949577667902761
31,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.994303667078698
138,165,Die Hard: With a Vengeance (1995),0.9932890399670375
902,1200,Aliens (1986),0.9931036258755666
334,377,Speed (1994),0.9921456530696332
249,288,Natural Born Killers (1994),0.9917799752781211
325,367,"Mask, The (1994)",0.9915018541409147
311,353,"Crow, The (1994)",0.9910125669550887
