,movie_id,title,score_recomendacao
898,1196,Star Wars: Episode V - The Empire Strikes Back (1980),0.9903275648949321
902,1200,Aliens (1986),0.9889318088174702
31,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.9887412443345696
4639,6934,"Matrix Revolutions, The (2003)",0.9883652657601978
7372,79132,Inception (2010),0.9876133086114545
706,924,2001: A Space Odyssey (1968),0.9875772558714462
4351,6365,"Matrix Reloaded, The (2003)",0.9874484960857024
939,1240,"Terminator, The (1984)",0.9873248866913885
7018,68358,Star Trek (2009),0.9853625875566543
6453,52281,Grindhouse (2007),0.9852595797280594
