,movie_id,title,score_recomendacao
6346,49272,Casino Royale (2006),0.9866038318912237
546,648,Mission: Impossible (1996),0.9856922126081582
902,1200,Aliens (1986),0.9845745776679027
4639,6934,"Matrix Revolutions, The (2003)",0.9845642768850433
7324,77561,Iron Man 2 (2010),0.9840080346106304
6453,52281,Grindhouse (2007),0.9839616810877627
9,10,GoldenEye (1995),0.9837402142562836
7018,68358,Star Trek (2009),0.9829522043675321
6470,52722,Spider-Man 3 (2007),0.9829419035846725
939,1240,"Terminator, The (1984)",0.9827822414503503
