,movie_id,title,score_recomendacao
483,551,"Nightmare Before Christmas, The (1993)",0.9957251751133086
0,1,Toy Story (1995),0.9947878038730944
2355,3114,Toy Story 2 (1999),0.9947259991759374
2608,3489,Hook (1991),0.9940152451586322
276,317,"Santa Clause, The (1994)",0.9938349814585908
7355,78499,Toy Story 3 (2010),0.9927688504326329
1846,2455,"Fly, The (1986)",0.9914451998351874
239,277,Miracle on 34th Street (1994),0.9913524927894521
2392,3174,Man on the Moon (1999),0.991146477132262
785,1028,Mary Poppins (1964),0.9911361763494025
