,movie_id,title,score_recomendacao
1576,2115,Indiana Jones and the Temple of Doom (1984),0.99569942315616
990,1291,Indiana Jones and the Last Crusade (1989),0.995617016893284
3194,4306,Shrek (2001),0.9942573135558302
512,595,Beauty and the Beast (1991),0.9925782859497321
2260,3000,Princess Mononoke (Mononoke-hime) (1997),0.9924186238154099
3562,4878,Donnie Darko (2001),0.9920271940667491
3568,4886,"Monsters, Inc. (2001)",0.991620313143799
140,168,First Knight (1995),0.9909971157807994
322,364,"Lion King, The (1994)",0.990492377420684
2250,2987,Who Framed Roger Rabbit? (1988),0.9900906468891635
