,movie_id,title,score_recomendacao
224,260,Star Wars: Episode IV - A New Hope (1977),0.9954058508446643
902,1200,Aliens (1986),0.9924546765554182
990,1291,Indiana Jones and the Last Crusade (1989),0.9912597857437165
1487,2012,Back to the Future Part III (1990),0.990409971157808
706,924,2001: A Space Odyssey (1968),0.9898949320148331
1164,1544,"Lost World: Jurassic Park, The (1997)",0.9892923362175526
472,539,Sleepless in Seattle (1993),0.9890657189946436
8376,109487,Interstellar (2014),0.9888081994231561
474,541,Blade Runner (1982),0.9883395138030491
3885,5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),0.9881540997115781
