,movie_id,title,score_recomendacao
898,1196,Star Wars: Episode V - The Empire Strikes Back (1980),0.997373300370828
911,1210,Star Wars: Episode VI - Return of the Jedi (1983),0.9971054800164812
902,1200,Aliens (1986),0.9963483724763083
939,1240,"Terminator, The (1984)",0.9959466419447878
1398,1917,Armageddon (1998),0.9951174289245983
5896,33493,Star Wars: Episode III - Revenge of the Sith (2005),0.9947311495673672
257,296,Pulp Fiction (1994),0.994695096827359
253,292,Outbreak (1995),0.99446847960445
8376,109487,Interstellar (2014),0.9940925010300783
7018,68358,Star Trek (2009),0.9929645653069634
