,movie_id,title,score_recomendacao
2700,3623,Mission: Impossible II (2000),0.996168108776267
224,260,Star Wars: Episode IV - A New Hope (1977),0.9960548001648126
1164,1544,"Lost World: Jurassic Park, The (1997)",0.9957818294190359
2248,2985,RoboCop (1987),0.9953337453646478
126,153,Batman Forever (1995),0.994386073341574
385,442,Demolition Man (1993),0.9941131025957973
2193,2916,Total Recall (1990),0.9930984754841368
253,292,Outbreak (1995),0.9918726823238566
6346,49272,Casino Royale (2006),0.9917954264524104
939,1240,"Terminator, The (1984)",0.9917748248866913
