,movie_id,title,score_recomendacao
2226,2959,Fight Club (1999),0.988586732591677
224,260,Star Wars: Episode IV - A New Hope (1977),0.988545529460239
4800,7153,"Lord of the Rings: The Return of the King, The (2003)",0.9880510918829831
1939,2571,"Matrix, The (1999)",0.9870725175113308
257,296,Pulp Fiction (1994),0.9870004120313145
4351,6365,"Matrix Reloaded, The (2003)",0.9867068397198187
3141,4226,Memento (2000),0.986227853316852
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9846981870622167
3832,5378,Star Wars: Episode II - Attack of the Clones (2002),0.9846415327564895
706,924,2001: A Space Odyssey (1968),0.984610630407911
