,movie_id,title,score_recomendacao
911,1210,Star Wars: Episode VI - Return of the Jedi (1983),0.9887618459002884
1939,2571,"Matrix, The (1999)",0.9861454470539762
8376,109487,Interstellar (2014),0.9861196950968274
7372,79132,Inception (2010),0.985573753605274
2226,2959,Fight Club (1999),0.9855274000824062
6630,56174,I Am Legend (2007),0.9853007828594974
7018,68358,Star Trek (2009),0.9852698805109188
5896,33493,Star Wars: Episode III - Revenge of the Sith (2005),0.9850896168108776
969,1270,Back to the Future (1985),0.9849145035022662
4800,7153,"Lord of the Rings: The Return of the King, The (2003)",0.9836938607334157
