,movie_id,title,score_recomendacao
0,1,Toy Story (1995),0.9956221672847136
546,648,Mission: Impossible (1996),0.994592088998764
4351,6365,"Matrix Reloaded, The (2003)",0.993381747012773
4639,6934,"Matrix Revolutions, The (2003)",0.9931860321384425
7039,68954,Up (2009),0.9921044499381954
3885,5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),0.9917696744952618
1164,1544,"Lost World: Jurassic Park, The (1997)",0.9917027194066749
506,588,Aladdin (1992),0.9913782447466007
1545,2081,"Little Mermaid, The (1989)",0.9907756489493202
7355,78499,Toy Story 3 (2010),0.9907292954264525
