,movie_id,title,score_recomendacao
939,1240,"Terminator, The (1984)",0.9957612278533169
1164,1544,"Lost World: Jurassic Park, The (1997)",0.9930006180469716
224,260,Star Wars: Episode IV - A New Hope (1977),0.9926246394726
385,442,Demolition Man (1993),0.9906829419035846
2636,3527,Predator (1987),0.9897301194890811
2836,3793,X-Men (2000),0.9888700041203131
1939,2571,"Matrix, The (1999)",0.9887412443345694
2038,2716,Ghostbusters (a.k.a. Ghost Busters) (1984),0.9881592501030079
2891,3868,"Naked Gun: From the Files of Police Squad!, The (1988)",0.9881386485372889
3409,4638,Jurassic Park III (2001),0.987438195302843
