,movie_id,title,score_recomendacao
898,1196,Star Wars: Episode V - The Empire Strikes Back (1980),0.9983930778739185
902,1200,Aliens (1986),0.9968119077049856
1979,2628,Star Wars: Episode I - The Phantom Menace (1999),0.9967295014421096
5160,8360,Shrek 2 (2004),0.996600741656366
5896,33493,Star Wars: Episode III - Revenge of the Sith (2005),0.9959363411619282
706,924,2001: A Space Odyssey (1968),0.9958281829419036
5260,8636,Spider-Man 2 (2004),0.995225587144623
3832,5378,Star Wars: Episode II - Attack of the Clones (2002),0.9949320148331273
1398,1917,Armageddon (1998),0.9940976514215081
287,329,Star Trek: Generations (1994),0.9932890399670375
