,movie_id,title,score_recomendacao
6710,58559,"Dark Knight, The (2008)",0.9974196538936959
18,19,Ace Ventura: When Nature Calls (1995),0.9968994643592912
5,6,Heat (1995),0.9967295014421096
20,21,Get Shorty (1995),0.9964719818706222
793,1036,Die Hard (1988),0.9964565306963329
1298,1732,"Big Lebowski, The (1998)",0.9962968685620106
31,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.996250515039143
2226,2959,Fight Club (1999),0.9960032962505151
1398,1917,Armageddon (1998),0.9948393077873918
43,47,Seven (a.k.a. Se7en) (1995),0.9945611866501856
