,movie_id,title,score_recomendacao
903,1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",0.9961938607334158
2907,3897,Almost Famous (2000),0.9931705809641532
792,1035,"Sound of Music, The (1965)",0.9930521219612691
4608,6863,School of Rock (2003),0.9929388133498146
2222,2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",0.9917954264524105
965,1266,Unforgiven (1992),0.9915945611866502
1319,1777,"Wedding Singer, The (1998)",0.9906417387721467
832,1093,"Doors, The (1991)",0.990512978986403
8063,99114,Django Unchained (2012),0.9903945199835188
62,70,From Dusk Till Dawn (1996),0.9898022249690976
