,movie_id,title,score_recomendacao
257,296,Pulp Fiction (1994),0.9986814997939844
2226,2959,Fight Club (1999),0.9984136794396374
7372,79132,Inception (2010),0.9978110836423569
6315,48516,"Departed, The (2006)",0.997620519159456
922,1221,"Godfather: Part II, The (1974)",0.997213638236506
3141,4226,Memento (2000),0.9970745776679026
15,16,Casino (1995),0.9961990111248455
1224,1625,"Game, The (1997)",0.9955191594561187
4159,5989,Catch Me If You Can (2002),0.9946538936959209
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9936907704985579
