,movie_id,title,score_recomendacao
224,260,Star Wars: Episode IV - A New Hope (1977),0.9924392253811289
706,924,2001: A Space Odyssey (1968),0.9908220024721879
5269,8665,"Bourne Supremacy, The (2004)",0.9903739184177998
7768,91529,"Dark Knight Rises, The (2012)",0.9899773382777091
1939,2571,"Matrix, The (1999)",0.9898537288833952
6772,60069,WALL·E (2008),0.9898485784919654
6315,48516,"Departed, The (2006)",0.9891841779975279
4639,6934,"Matrix Revolutions, The (2003)",0.9891069221260815
8376,109487,Interstellar (2014),0.9890863205603626
474,541,Blade Runner (1982),0.9888030490317263
