,movie_id,title,score_recomendacao
224,260,Star Wars: Episode IV - A New Hope (1977),0.9975381128965802
4800,7153,"Lord of the Rings: The Return of the King, The (2003)",0.9970436753193243
911,1210,Star Wars: Episode VI - Return of the Jedi (1983),0.9968273588792749
3638,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",0.9965595385249278
5269,8665,"Bourne Supremacy, The (2004)",0.9944530284301608
3832,5378,Star Wars: Episode II - Attack of the Clones (2002),0.9941903584672436
1164,1544,"Lost World: Jurassic Park, The (1997)",0.9938349814585908
364,420,Beverly Hills Cop III (1994),0.9936135146271117
939,1240,"Terminator, The (1984)",0.9931654305727236
307,349,Clear and Present Danger (1994),0.9918881334981459
