,movie_id,title,score_recomendacao
257,296,Pulp Fiction (1994),0.9895962093119077
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9870158632056037
6,7,Sabrina (1995),0.9857128141738772
1730,2324,Life Is Beautiful (La Vita è bella) (1997),0.9853110836423569
2605,3481,High Fidelity (2000),0.9850896168108776
2226,2959,Fight Club (1999),0.9844149155335805
2103,2797,Big (1988),0.9841110424392254
314,356,Forrest Gump (1994),0.9830346106304079
7075,69757,(500) Days of Summer (2009),0.9824835187474249
943,1244,Manhattan (1979),0.9820199835187474
