,movie_id,title,score_recomendacao
257,296,Pulp Fiction (1994),0.996827358879275
3141,4226,Memento (2000),0.9966110424392254
509,592,Batman (1989),0.9965183353934899
3562,4878,Donnie Darko (2001),0.9961990111248455
914,1213,Goodfellas (1990),0.9955140090646889
126,153,Batman Forever (1995),0.9950350226617224
7768,91529,"Dark Knight Rises, The (2012)",0.9948908117016892
1734,2329,American History X (1998),0.9948032550473836
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9947105480016482
4615,6874,Kill Bill: Vol. 1 (2003),0.9940925010300783
