,movie_id,title,score_recomendacao
5166,8368,Harry Potter and the Prisoner of Azkaban (2004),0.9975793160280182
6062,40815,Harry Potter and the Goblet of Fire (2005),0.9966985990935311
1005,1307,When Harry Met Sally... (1989),0.9963123197363001
5374,8961,"Incredibles, The (2004)",0.9961423568191183
2836,3793,X-Men (2000),0.9960084466419448
7078,69844,Harry Potter and the Half-Blood Prince (2009),0.9952307375360527
7644,88125,Harry Potter and the Deathly Hallows: Part 2 (2011),0.9945148331273177
701,919,"Wizard of Oz, The (1939)",0.9942830655129791
2027,2699,Arachnophobia (1990),0.994200659250103
1986,2640,Superman (1978),0.9940873506386485
