,movie_id,title,score_recomendacao
224,260,Star Wars: Episode IV - A New Hope (1977),0.9981870622167286
1939,2571,"Matrix, The (1999)",0.9980119489081171
507,589,Terminator 2: Judgment Day (1991),0.9975072105480017
2836,3793,X-Men (2000),0.997213638236506
474,541,Blade Runner (1982),0.9971466831479192
902,1200,Aliens (1986),0.99671920065925
3885,5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),0.9953852492789452
8376,109487,Interstellar (2014),0.9952976926246395
706,924,2001: A Space Odyssey (1968),0.9951792336217553
4639,6934,"Matrix Revolutions, The (2003)",0.99364956736712
