,movie_id,title,score_recomendacao
898,1196,Star Wars: Episode V - The Empire Strikes Back (1980),0.9926452410383189
4639,6934,"Matrix Revolutions, The (2003)",0.9916100123609395
4351,6365,"Matrix Reloaded, The (2003)",0.9915276060980633
257,296,Pulp Fiction (1994),0.9912649361351463
911,1210,Star Wars: Episode VI - Return of the Jedi (1983),0.9908014009064688
8376,109487,Interstellar (2014),0.9904769262463948
7372,79132,Inception (2010),0.9901163988463124
3562,4878,Donnie Darko (2001),0.9899876390605686
7018,68358,Star Trek (2009),0.988792748248867
6772,60069,WALL·E (2008),0.9879944375772559
