,movie_id,title,score_recomendacao
898,1196,Star Wars: Episode V - The Empire Strikes Back (1980),0.9969097651421508
257,296,Pulp Fiction (1994),0.996827358879275
4137,5952,"Lord of the Rings: The Two Towers, The (2002)",0.9966882983106716
3141,4226,Memento (2000),0.9957766790276061
4351,6365,"Matrix Reloaded, The (2003)",0.9950504738360115
706,924,2001: A Space Odyssey (1968),0.9949011124845488
4639,6934,"Matrix Revolutions, The (2003)",0.9945766378244747
31,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.994489081170169
4909,7361,Eternal Sunshine of the Spotless Mind (2004),0.9941852080758138
922,1221,"Godfather: Part II, The (1974)",0.9938761845900288
