,movie_id,title,score_recomendacao
3638,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",0.9956324680675731
3141,4226,Memento (2000),0.9952204367531934
7372,79132,Inception (2010),0.9952152863617635
510,593,"Silence of the Lambs, The (1991)",0.9950556242274413
46,50,"Usual Suspects, The (1995)",0.9948547589616812
2078,2762,"Sixth Sense, The (1999)",0.994138854552946
4351,6365,"Matrix Reloaded, The (2003)",0.9938452822414503
3562,4878,Donnie Darko (2001),0.9936959208899876
4639,6934,"Matrix Revolutions, The (2003)",0.9933714462299135
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9932272352698805
