,movie_id,title,score_recomendacao
520,608,Fargo (1996),0.9927585496497733
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9921147507210548
167,198,Strange Days (1995),0.9878399258343634
375,431,Carlito's Way (1993),0.9872115780799341
576,707,Mulholland Falls (1996),0.9844200659250104
1295,1729,Jackie Brown (1997),0.9775854964977337
808,1057,Everyone Says I Love You (1996),0.9746034198599094
6016,38061,Kiss Kiss Bang Bang (2005),0.9745107128141739
1797,2396,Shakespeare in Love (1998),0.9739802224969099
138,165,Die Hard: With a Vengeance (1995),0.9715028842192006
