,movie_id,title,score_recomendacao
2226,2959,Fight Club (1999),0.996374124433457
0,1,Toy Story (1995),0.9957148743304491
7372,79132,Inception (2010),0.9955861145447055
46,50,"Usual Suspects, The (1995)",0.9948547589616812
15,16,Casino (1995),0.9946229913473423
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9946178409559127
43,47,Seven (a.k.a. Se7en) (1995),0.9936341161928306
1298,1732,"Big Lebowski, The (1998)",0.9935156571899465
7258,74458,Shutter Island (2010),0.993464153275649
486,555,True Romance (1993),0.9927791512154924
