,movie_id,title,score_recomendacao
224,260,Star Wars: Episode IV - A New Hope (1977),0.9983724763081995
7372,79132,Inception (2010),0.9979964977338278
902,1200,Aliens (1986),0.9975535640708695
2226,2959,Fight Club (1999),0.9968376596621343
939,1240,"Terminator, The (1984)",0.996781005356407
31,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.9957869798104657
8376,109487,Interstellar (2014),0.995761227853317
1939,2571,"Matrix, The (1999)",0.9956015657189947
6772,60069,WALL·E (2008),0.9945766378244747
6630,56174,I Am Legend (2007),0.9933662958384838
