,movie_id,title,score_recomendacao
224,260,Star Wars: Episode IV - A New Hope (1977),0.9878038730943552
2226,2959,Fight Club (1999),0.9871034198599093
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9863669138854554
46,50,"Usual Suspects, The (1995)",0.9863257107540173
43,47,Seven (a.k.a. Se7en) (1995),0.9857540173053152
520,608,Fargo (1996),0.9855274000824064
5,6,Heat (1995),0.9850484136794397
474,541,Blade Runner (1982),0.9837968685620107
2250,2987,Who Framed Roger Rabbit? (1988),0.9836011536876803
922,1221,"Godfather: Part II, The (1974)",0.9834929954676556
