,movie_id,title,score_recomendacao
957,1258,"Shining, The (1980)",0.9970333745364648
257,296,Pulp Fiction (1994),0.9970127729707459
1730,2324,Life Is Beautiful (La Vita è bella) (1997),0.9959723939019365
4159,5989,Catch Me If You Can (2002),0.9957663782447466
229,266,Legends of the Fall (1994),0.9951174289245983
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9948032550473836
43,47,Seven (a.k.a. Se7en) (1995),0.9942830655129791
2888,3863,"Cell, The (2000)",0.9940049443757726
472,539,Sleepless in Seattle (1993),0.9931448290070045
962,1263,"Deer Hunter, The (1978)",0.993113926658426
