,movie_id,title,score_recomendacao
939,1240,"Terminator, The (1984)",0.9977080758137619
1164,1544,"Lost World: Jurassic Park, The (1997)",0.9956891223733004
1398,1917,Armageddon (1998),0.9955809641532756
224,260,Star Wars: Episode IV - A New Hope (1977),0.9950350226617224
1211,1610,"Hunt for Red October, The (1990)",0.9950092707045736
412,474,In the Line of Fire (1993),0.9933868974042026
31,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.9932838895756078
902,1200,Aliens (1986),0.9931036258755666
145,173,Judge Dredd (1995),0.9929027606098064
4425,6537,Terminator 3: Rise of the Machines (2003),0.9924289245982695
