,movie_id,title,score_recomendacao
5269,8665,"Bourne Supremacy, The (2004)",0.9953800988875154
3745,5218,Ice Age (2002),0.9952925422332097
546,648,Mission: Impossible (1996),0.9951483312731768
6534,54286,"Bourne Ultimatum, The (2007)",0.9945766378244746
509,592,Batman (1989),0.9937371240214257
6331,48780,"Prestige, The (2006)",0.9920426452410384
2700,3623,Mission: Impossible II (2000),0.9919035846724352
5391,8984,Ocean's Twelve (2004),0.9916306139266584
7768,91529,"Dark Knight Rises, The (2012)",0.9908117016893283
6209,45499,X-Men: The Last Stand (2006),0.9898949320148331
