,movie_id,title,score_recomendacao
6743,59315,Iron Man (2008),0.995941491553358
7372,79132,Inception (2010),0.9958642356819118
224,260,Star Wars: Episode IV - A New Hope (1977),0.9957766790276061
4076,5816,Harry Potter and the Chamber of Secrets (2002),0.9955243098475486
5166,8368,Harry Potter and the Prisoner of Azkaban (2004),0.9948908117016894
6062,40815,Harry Potter and the Goblet of Fire (2005),0.9941028018129378
2836,3793,X-Men (2000),0.9940615986814999
5374,8961,"Incredibles, The (2004)",0.9936392665842604
7644,88125,Harry Potter and the Deathly Hallows: Part 2 (2011),0.9925679851668727
6522,54001,Harry Potter and the Order of the Phoenix (2007),0.992542233209724
