,movie_id,title,score_recomendacao
898,1196,Star Wars: Episode V - The Empire Strikes Back (1980),0.9929233621755253
7018,68358,Star Trek (2009),0.9879583848372477
4639,6934,"Matrix Revolutions, The (2003)",0.9868819530284303
7620,87232,X-Men: First Class (2011),0.9868098475484137
8684,122892,Avengers: Age of Ultron (2015),0.9850741656365885
1979,2628,Star Wars: Episode I - The Phantom Menace (1999),0.9849557066337042
4351,6365,"Matrix Reloaded, The (2003)",0.9847599917593737
8682,122886,Star Wars: Episode VII - The Force Awakens (2015),0.9843016069221262
5374,8961,"Incredibles, The (2004)",0.9837196126905645
939,1240,"Terminator, The (1984)",0.983709311907705
