,movie_id,title,score_recomendacao
2226,2959,Fight Club (1999),0.9968376596621343
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9961011536876803
126,153,Batman Forever (1995),0.9958693860733416
5,6,Heat (1995),0.9958024309847548
43,47,Seven (a.k.a. Se7en) (1995),0.9957663782447466
138,165,Die Hard: With a Vengeance (1995),0.9944015245158633
3141,4226,Memento (2000),0.9942933662958386
253,292,Outbreak (1995),0.9937268232385662
828,1089,Reservoir Dogs (1992),0.99344355170993
20,21,Get Shorty (1995),0.9927637000412031
