,movie_id,title,score_recomendacao
922,1221,"Godfather: Part II, The (1974)",0.9920220436753193
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9911876802637001
902,1200,Aliens (1986),0.9906932426864442
706,924,2001: A Space Odyssey (1968),0.9904511742892459
615,780,Independence Day (a.k.a. ID4) (1996),0.9903790688092295
5896,33493,Star Wars: Episode III - Revenge of the Sith (2005),0.9903739184177998
5,6,Heat (1995),0.9884785743716522
559,673,Space Jam (1996),0.9881747012772971
656,849,Escape from L.A. (1996),0.9880407911001237
15,16,Casino (1995),0.9876699629171818
