,movie_id,title,score_recomendacao
224,260,Star Wars: Episode IV - A New Hope (1977),0.9991141326740833
3574,4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),0.9884425216316439
4076,5816,Harry Potter and the Chamber of Secrets (2002),0.9826380304903173
7644,88125,Harry Potter and the Deathly Hallows: Part 2 (2011),0.9825556242274412
2226,2959,Fight Club (1999),0.9818191182529873
4639,6934,"Matrix Revolutions, The (2003)",0.9808559950556242
6062,40815,Harry Potter and the Goblet of Fire (2005),0.9801040379068809
939,1240,"Terminator, The (1984)",0.9794447878038731
257,296,Pulp Fiction (1994),0.9793984342810054
512,595,Beauty and the Beast (1991),0.9793211784095592
