,movie_id,title,score_recomendacao
2226,2959,Fight Club (1999),0.9853419859909353
31,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.9846621343222086
706,924,2001: A Space Odyssey (1968),0.9839616810877627
474,541,Blade Runner (1982),0.9830552121961269
793,1036,Die Hard (1988),0.9828285949732178
483,551,"Nightmare Before Christmas, The (1993)",0.9826534816646065
898,1196,Star Wars: Episode V - The Empire Strikes Back (1980),0.9821693448702102
4639,6934,"Matrix Revolutions, The (2003)",0.9815049443757726
2250,2987,Who Framed Roger Rabbit? (1988),0.9814688916357643
8376,109487,Interstellar (2014),0.9811135146271117
