,movie_id,title,score_recomendacao
3562,4878,Donnie Darko (2001),0.997682323856613
3574,4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),0.9975278121137205
2226,2959,Fight Club (1999),0.9973011948908117
5166,8368,Harry Potter and the Prisoner of Azkaban (2004),0.9965595385249278
5269,8665,"Bourne Supremacy, The (2004)",0.9960290482076638
6062,40815,Harry Potter and the Goblet of Fire (2005),0.995307993407499
8376,109487,Interstellar (2014),0.994834157395962
7078,69844,Harry Potter and the Half-Blood Prince (2009),0.9945817882159045
6534,54286,"Bourne Ultimatum, The (2007)",0.9944839307787392
6522,54001,Harry Potter and the Order of the Phoenix (2007),0.9943963741244335
