,movie_id,title,score_recomendacao
0,1,Toy Story (1995),0.9969200659250104
512,595,Beauty and the Beast (1991),0.994895962093119
7039,68954,Up (2009),0.9946075401730532
472,539,Sleepless in Seattle (1993),0.9945354346930366
3574,4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),0.9933559950556241
4796,7147,Big Fish (2003),0.9924907292954264
5972,35836,"40-Year-Old Virgin, The (2005)",0.9924546765554182
7302,76093,How to Train Your Dragon (2010),0.9920683971981871
785,1028,Mary Poppins (1964),0.9903018129377833
322,364,"Lion King, The (1994)",0.9901215492377421
