,movie_id,title,score_recomendacao
287,329,Star Trek: Generations (1994),0.9969973217964565
697,915,Sabrina (1954),0.9898279769262464
1794,2393,Star Trek: Insurrection (1998),0.9894365471775856
630,802,Phenomenon (1996),0.9892099299546766
656,849,Escape from L.A. (1996),0.9891532756489494
1052,1367,101 Dalmatians (1996),0.9882725587144623
650,838,Emma (1996),0.9872321796456531
810,1060,Swingers (1996),0.9863257107540173
506,588,Aladdin (1992),0.9858158220024722
1046,1358,Sling Blade (1996),0.9856767614338691
