,movie_id,title,score_recomendacao
0,1,Toy Story (1995),0.998032550473836
3562,4878,Donnie Darko (2001),0.9974969097651423
4909,7361,Eternal Sunshine of the Spotless Mind (2004),0.99733724763082
2355,3114,Toy Story 2 (1999),0.9970436753193244
828,1089,Reservoir Dogs (1992),0.9965028842192006
1298,1732,"Big Lebowski, The (1998)",0.9963895756077462
3141,4226,Memento (2000),0.9962402142562834
1734,2329,American History X (1998),0.9958230325504739
7258,74458,Shutter Island (2010),0.995411001236094
602,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0.9952822414503502
