,movie_id,title,score_recomendacao
7372,79132,Inception (2010),0.9906726411207253
939,1240,"Terminator, The (1984)",0.9889936135146272
911,1210,Star Wars: Episode VI - Return of the Jedi (1983),0.988669138854553
4639,6934,"Matrix Revolutions, The (2003)",0.9883652657601978
4351,6365,"Matrix Reloaded, The (2003)",0.9879120313143799
5896,33493,Star Wars: Episode III - Revenge of the Sith (2005),0.9864802224969098
31,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.9856819118252986
46,50,"Usual Suspects, The (1995)",0.9856767614338691
7018,68358,Star Trek (2009),0.984342810053564
6209,45499,X-Men: The Last Stand (2006),0.9842398022249691
