,movie_id,title,score_recomendacao
2226,2959,Fight Club (1999),0.988772146683148
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.987850226617223
914,1213,Goodfellas (1990),0.9876339101771735
461,527,Schindler's List (1993),0.9870210135970334
659,858,"Godfather, The (1972)",0.9862484548825712
7258,74458,Shutter Island (2010),0.9835444993819531
1730,2324,Life Is Beautiful (La Vita è bella) (1997),0.9832715286361764
7372,79132,Inception (2010),0.9830706633704162
3839,5388,Insomnia (2002),0.9812783271528637
1498,2023,"Godfather: Part III, The (1990)",0.9812113720642769
