,movie_id,title,score_recomendacao
7039,68954,Up (2009),0.984038936959209
5374,8961,"Incredibles, The (2004)",0.9796405026782036
3194,4306,Shrek (2001),0.9792387721466832
6149,44022,Ice Age 2: The Meltdown (2006),0.9770447053976103
5901,33615,Madagascar (2005),0.9748197362999589
8895,134853,Inside Out (2015),0.9742943963741244
2250,2987,Who Framed Roger Rabbit? (1988),0.9727544293366297
7355,78499,Toy Story 3 (2010),0.9723733003708283
7733,90647,Puss in Boots (2011),0.9722857437165225
5735,30793,Charlie and the Chocolate Factory (2005),0.9710032962505151
