,movie_id,title,score_recomendacao
2250,2987,Who Framed Roger Rabbit? (1988),0.9950041203131439
520,608,Fargo (1996),0.9947053976102185
2103,2797,Big (1988),0.9935671611042439
1541,2076,Blue Velvet (1986),0.9923619695096827
793,1036,Die Hard (1988),0.9912649361351462
1259,1674,Witness (1985),0.9911361763494027
831,1092,Basic Instinct (1992),0.9905902348578493
2302,3052,Dogma (1999),0.9905902348578493
969,1270,Back to the Future (1985),0.9894571487433045
1807,2407,Cocoon (1985),0.9891275236918006
