,movie_id,title,score_recomendacao
224,260,Star Wars: Episode IV - A New Hope (1977),0.9957766790276061
969,1270,Back to the Future (1985),0.98954985578904
706,924,2001: A Space Odyssey (1968),0.9885970333745366
4639,6934,"Matrix Revolutions, The (2003)",0.9879944375772558
4351,6365,"Matrix Reloaded, The (2003)",0.9878193242686444
1576,2115,Indiana Jones and the Temple of Doom (1984),0.987541203131438
8376,109487,Interstellar (2014),0.9870467655541821
7018,68358,Star Trek (2009),0.98647507210548
3885,5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),0.9854655953852494
5260,8636,Spider-Man 2 (2004),0.9847496909765143
