,movie_id,title,score_recomendacao
911,1210,Star Wars: Episode VI - Return of the Jedi (1983),0.9968273588792749
4800,7153,"Lord of the Rings: The Return of the King, The (2003)",0.9963947259991759
2014,2683,Austin Powers: The Spy Who Shagged Me (1999),0.9959775442933664
7372,79132,Inception (2010),0.995307993407499
4351,6365,"Matrix Reloaded, The (2003)",0.9948650597445405
3832,5378,Star Wars: Episode II - Attack of the Clones (2002),0.9948393077873918
5896,33493,Star Wars: Episode III - Revenge of the Sith (2005),0.9947311495673672
706,924,2001: A Space Odyssey (1968),0.9944375772558716
4639,6934,"Matrix Revolutions, The (2003)",0.9943912237330037
939,1240,"Terminator, The (1984)",0.9940925010300783
