,movie_id,title,score_recomendacao
287,329,Star Trek: Generations (1994),0.9975535640708694
2700,3623,Mission: Impossible II (2000),0.9968170580964154
253,292,Outbreak (1995),0.9966007416563659
1071,1391,Mars Attacks! (1996),0.9961629583848373
15,16,Casino (1995),0.9953646477132262
7018,68358,Star Trek (2009),0.9939843428100534
43,47,Seven (a.k.a. Se7en) (1995),0.9935414091470951
656,849,Escape from L.A. (1996),0.9929542645241038
6630,56174,I Am Legend (2007),0.9925319324268644
46,50,"Usual Suspects, The (1995)",0.9923516687268232
