,movie_id,title,score_recomendacao
0,1,Toy Story (1995),0.9971054800164812
1979,2628,Star Wars: Episode I - The Phantom Menace (1999),0.9965440873506387
4351,6365,"Matrix Reloaded, The (2003)",0.9964410795220437
4639,6934,"Matrix Revolutions, The (2003)",0.9958745364647714
5160,8360,Shrek 2 (2004),0.9957663782447466
5896,33493,Star Wars: Episode III - Revenge of the Sith (2005),0.9955655129789864
2226,2959,Fight Club (1999),0.9955397610218377
706,924,2001: A Space Odyssey (1968),0.9954573547589618
1576,2115,Indiana Jones and the Temple of Doom (1984),0.9950504738360116
902,1200,Aliens (1986),0.9947723526988052
