,movie_id,title,score_recomendacao
224,260,Star Wars: Episode IV - A New Hope (1977),0.9954985578903998
7372,79132,Inception (2010),0.9949371652245571
3638,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",0.9943345694272764
911,1210,Star Wars: Episode VI - Return of the Jedi (1983),0.9938607334157397
4351,6365,"Matrix Reloaded, The (2003)",0.9936598681499793
4137,5952,"Lord of the Rings: The Two Towers, The (2002)",0.9936289658014009
31,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.9933765966213433
706,924,2001: A Space Odyssey (1968),0.9933250927070458
4639,6934,"Matrix Revolutions, The (2003)",0.9931860321384425
1298,1732,"Big Lebowski, The (1998)",0.9929594149155336
