,movie_id,title,score_recomendacao
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9984188298310672
1298,1732,"Big Lebowski, The (1998)",0.9975947672023073
2226,2959,Fight Club (1999),0.9975793160280182
828,1089,Reservoir Dogs (1992),0.996781005356407
8063,99114,Django Unchained (2012),0.9960496497733828
229,266,Legends of the Fall (1994),0.9954882571075403
7010,68157,Inglourious Basterds (2009),0.9922641120725175
961,1262,"Great Escape, The (1963)",0.9914451998351874
225,261,Little Women (1994),0.9902709105892048
1734,2329,American History X (1998),0.9897043675319325
