,movie_id,title,score_recomendacao
126,153,Batman Forever (1995),0.9968891635764318
276,317,"Santa Clause, The (1994)",0.9951328800988875
322,364,"Lion King, The (1994)",0.9946641944787804
5917,33794,Batman Begins (2005),0.9943139678615575
229,266,Legends of the Fall (1994),0.9942830655129791
44,48,Pocahontas (1995),0.9931705809641533
5,6,Heat (1995),0.9931139266584261
6710,58559,"Dark Knight, The (2008)",0.9919499381953029
325,367,"Mask, The (1994)",0.9905747836835599
455,520,Robin Hood: Men in Tights (1993),0.9895241038318912
