,movie_id,title,score_recomendacao
257,296,Pulp Fiction (1994),0.9959929954676555
0,1,Toy Story (1995),0.9936753193242687
2250,2987,Who Framed Roger Rabbit? (1988),0.9936135146271117
2355,3114,Toy Story 2 (1999),0.9934281005356407
5917,33794,Batman Begins (2005),0.9932941903584672
224,260,Star Wars: Episode IV - A New Hope (1977),0.9930881747012773
509,592,Batman (1989),0.9929954676555418
5850,32587,Sin City (2005),0.9928409559126494
126,153,Batman Forever (1995),0.9916048619695097
2226,2959,Fight Club (1999),0.9914606510094767
